_id,DATE,HOUR,geometry,ROAD_CLASS,District,WardNum,ACCLOC,LIGHT,RDSFCOND,IMPACTYPE,INVAGE,INJURY,FATAL_NO,DRIVACT,DRIVCOND,PEDCOND,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL
15392,2019-03-29T04:00:00,20,"-79.360119, 43.670192",Major Arterial,Toronto and East York,,At Intersection,Daylight,Dry,Turning Movement,20 to 24,None,,Failed to Yield Right of Way,Inattentive,,,Yes,,
15393,2019-03-29T04:00:00,20,"-79.360119, 43.670192",Major Arterial,Toronto and East York,,At Intersection,Daylight,Dry,Turning Movement,25 to 29,Major,,Driving Properly,Normal,,,Yes,,
15273,2019-05-12T04:00:00,20,"-79.516918, 43.598193",Major Arterial,Etobicoke York,3,Intersection Related,"Dark, artificial",Wet,Pedestrian Collisions,40 to 44,None,,Driving Properly,Normal,,,,,
15274,2019-05-12T04:00:00,20,"-79.516918, 43.598193",Major Arterial,Etobicoke York,3,Intersection Related,"Dark, artificial",Wet,Pedestrian Collisions,15 to 19,Major,,,,Normal,,,,
15009,2019-06-07T04:00:00,20,"-79.552288, 43.749942",Major Arterial,Etobicoke York,7,At Intersection,Dusk,Dry,Pedestrian Collisions,unknown,None,,Failed to Yield Right of Way,Unknown,,,Yes,,
15013,2019-06-07T04:00:00,20,"-79.552288, 43.749942",Major Arterial,Etobicoke York,7,At Intersection,Dusk,Dry,Pedestrian Collisions,35 to 39,Major,,,,Normal,,Yes,,
15061,2019-06-25T04:00:00,20,"-79.270527, 43.765876",Major Arterial,Scarborough,21,Non Intersection,Daylight,Dry,Pedestrian Collisions,20 to 24,None,,Other,Unknown,,,,,
15062,2019-06-25T04:00:00,20,"-79.270527, 43.765876",Major Arterial,Scarborough,21,Non Intersection,Daylight,Dry,Pedestrian Collisions,40 to 44,None,,Driving Properly,Normal,,,,,
15063,2019-06-25T04:00:00,20,"-79.270527, 43.765876",Major Arterial,Scarborough,21,Non Intersection,Daylight,Dry,Pedestrian Collisions,40 to 44,None,,Driving Properly,Normal,,,,,
15064,2019-06-25T04:00:00,20,"-79.270527, 43.765876",Major Arterial,Scarborough,21,Non Intersection,Daylight,Dry,Pedestrian Collisions,35 to 39,Major,,,,Unknown,,,,
15065,2019-06-25T04:00:00,20,"-79.270527, 43.765876",Major Arterial,Scarborough,21,Non Intersection,Daylight,Dry,Pedestrian Collisions,55 to 59,None,,Driving Properly,Normal,,,,,
15066,2019-06-25T04:00:00,20,"-79.270527, 43.765876",Major Arterial,Scarborough,21,Non Intersection,Daylight,Dry,Pedestrian Collisions,20 to 24,None,,,,,,,,
15067,2019-06-25T04:00:00,20,"-79.270527, 43.765876",Major Arterial,Scarborough,21,Non Intersection,Daylight,Dry,Pedestrian Collisions,20 to 24,None,,,,,,,,
15068,2019-06-25T04:00:00,20,"-79.270527, 43.765876",Major Arterial,Scarborough,21,Non Intersection,Daylight,Dry,Pedestrian Collisions,20 to 24,None,,,,,,,,
14961,2019-07-07T04:00:00,20,"-79.217632, 43.798118",Major Arterial,Scarborough,,Intersection Related,Daylight,Dry,Pedestrian Collisions,25 to 29,Major,,,,Normal,,,,
15088,2019-07-07T04:00:00,20,"-79.217632, 43.798118",Major Arterial,Scarborough,,Intersection Related,Daylight,Dry,Pedestrian Collisions,20 to 24,None,,Improper Turn,Normal,,,,,
15764,2019-08-03T04:00:00,20,"-79.46989, 43.63721",Major Arterial,Toronto and East York,4,At Intersection,"Dark, artificial",Dry,Turning Movement,20 to 24,None,,Improper Turn,Normal,,Yes,Yes,,
15765,2019-08-03T04:00:00,20,"-79.46989, 43.63721",Major Arterial,Toronto and East York,4,At Intersection,"Dark, artificial",Dry,Turning Movement,15 to 19,Major,,Driving Properly,Normal,,Yes,Yes,,
15766,2019-08-03T04:00:00,20,"-79.46989, 43.63721",Major Arterial,Toronto and East York,4,At Intersection,"Dark, artificial",Dry,Turning Movement,15 to 19,Major,,,,,Yes,Yes,,
15916,2019-08-25T04:00:00,20,"-79.186321, 43.771086",Major Arterial,Scarborough,25,Non Intersection,Dark,Dry,Pedestrian Collisions,60 to 64,None,,Driving Properly,Normal,,,,,
15917,2019-08-25T04:00:00,20,"-79.186321, 43.771086",Major Arterial,Scarborough,25,Non Intersection,Dark,Dry,Pedestrian Collisions,70 to 74,Fatal,37,,,Unknown,,,,
15918,2019-08-30T04:00:00,20,"-79.313861, 43.777281",Major Arterial,Scarborough,22,Non Intersection,Dark,Dry,Pedestrian Collisions,30 to 34,Fatal,38,,,Inattentive,,,,
15919,2019-08-30T04:00:00,20,"-79.313861, 43.777281",Major Arterial,Scarborough,22,Non Intersection,Dark,Dry,Pedestrian Collisions,unknown,None,,Other,Unknown,,,,,
15952,2019-09-09T04:00:00,20,"-79.42773, 43.700519",Major Arterial,North York,,At Intersection,Dark,Dry,Turning Movement,45 to 49,None,,Failed to Yield Right of Way,Normal,,,Yes,,
15953,2019-09-09T04:00:00,20,"-79.42773, 43.700519",Major Arterial,North York,,At Intersection,Dark,Dry,Turning Movement,35 to 39,Major,,Driving Properly,Normal,,,Yes,,
15958,2019-09-11T04:00:00,20,"-79.515095, 43.747085",Major Arterial,Etobicoke York,7,At Intersection,"Dark, artificial",Wet,Pedestrian Collisions,35 to 39,None,,Failed to Yield Right of Way,Inattentive,,,Yes,,
15959,2019-09-11T04:00:00,20,"-79.515095, 43.747085",Major Arterial,Etobicoke York,7,At Intersection,"Dark, artificial",Wet,Pedestrian Collisions,60 to 64,Major,,,,Normal,,Yes,,
15972,2019-09-17T04:00:00,20,"-79.291835, 43.745886",Major Arterial,Scarborough,21,Intersection Related,Daylight,Dry,Pedestrian Collisions,55 to 59,Minimal,,Driving Properly,Normal,,,,,
15973,2019-09-17T04:00:00,20,"-79.291835, 43.745886",Major Arterial,Scarborough,21,Intersection Related,Daylight,Dry,Pedestrian Collisions,55 to 59,Fatal,42,,,Normal,,,,
15976,2019-09-23T04:00:00,20,"-79.214244, 43.757247",Minor Arterial,Scarborough,24,Non Intersection,Dusk,Dry,Pedestrian Collisions,15 to 19,Fatal,44,,,Inattentive,,,,
15977,2019-09-23T04:00:00,20,"-79.214244, 43.757247",Minor Arterial,Scarborough,24,Non Intersection,Dusk,Dry,Pedestrian Collisions,20 to 24,None,,Driving Properly,Normal,,,,,
15980,2019-09-24T04:00:00,20,"-79.282268, 43.692488",Major Arterial,Scarborough,20,At Intersection,"Dark, artificial",Dry,Pedestrian Collisions,65 to 69,Fatal,45,,,Unknown,,,,
15981,2019-09-24T04:00:00,20,"-79.282268, 43.692488",Major Arterial,Scarborough,20,At Intersection,"Dark, artificial",Dry,Pedestrian Collisions,40 to 44,None,,Driving Properly,Normal,,,,,
15987,2019-09-28T04:00:00,20,"-79.261302, 43.716452",Major Arterial,Scarborough,20,At Intersection,"Dark, artificial",Dry,Angle,40 to 44,None,,,,,,Yes,Yes,
15988,2019-09-28T04:00:00,20,"-79.261302, 43.716452",Major Arterial,Scarborough,20,At Intersection,"Dark, artificial",Dry,Angle,65 to 69,Fatal,46,Disobeyed Traffic Control,Unknown,,,Yes,Yes,
15989,2019-09-28T04:00:00,20,"-79.261302, 43.716452",Major Arterial,Scarborough,20,At Intersection,"Dark, artificial",Dry,Angle,60 to 64,Minor,,,,,,Yes,Yes,
15990,2019-09-28T04:00:00,20,"-79.261302, 43.716452",Major Arterial,Scarborough,20,At Intersection,"Dark, artificial",Dry,Angle,35 to 39,None,,Driving Properly,Normal,,,Yes,Yes,
15991,2019-09-28T04:00:00,20,"-79.261302, 43.716452",Major Arterial,Scarborough,20,At Intersection,"Dark, artificial",Dry,Angle,5 to 9,Minor,,,,,,Yes,Yes,
15992,2019-09-29T04:00:00,20,"-79.5647, 43.707354",Major Arterial,Etobicoke York,1,Non Intersection,"Daylight, artificial",Dry,Pedestrian Collisions,55 to 59,Fatal,47,,,Unknown,,,,
15994,2019-09-29T04:00:00,20,"-79.5647, 43.707354",Major Arterial,Etobicoke York,1,Non Intersection,"Daylight, artificial",Dry,Pedestrian Collisions,50 to 54,None,,Driving Properly,Normal,,,,,
15476,2019-10-25T04:00:00,20,"-79.409893, 43.788654",Minor Arterial,North York,18,At Intersection,"Dark, artificial",Dry,Cyclist Collisions,60 to 64,None,,Failed to Yield Right of Way,Unknown,,,Yes,,
15477,2019-10-25T04:00:00,20,"-79.409893, 43.788654",Minor Arterial,North York,18,At Intersection,"Dark, artificial",Dry,Cyclist Collisions,20 to 24,Major,,,,,,Yes,,
15192,2019-10-30T04:00:00,20,"-79.271946, 43.817939",Major Arterial,Scarborough,23,Intersection Related,"Dark, artificial",Wet,Pedestrian Collisions,75 to 79,Major,,,,Normal,,,,
15493,2019-10-30T04:00:00,20,"-79.271946, 43.817939",Major Arterial,Scarborough,23,Intersection Related,"Dark, artificial",Wet,Pedestrian Collisions,35 to 39,None,,Driving Properly,Normal,,,,,
15494,2019-10-30T04:00:00,20,"-79.271946, 43.817939",Major Arterial,Scarborough,23,Intersection Related,"Dark, artificial",Wet,Pedestrian Collisions,5 to 9,None,,,,,,,,
15495,2019-10-30T04:00:00,20,"-79.289478, 43.750472",Collector,Scarborough,21,Non Intersection,"Dark, artificial",Wet,Pedestrian Collisions,55 to 59,Fatal,51,,,Inattentive,,,,
